,UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,Unnamed: 9
3796,048545,1-й Моравский переулок,58484918,1-й Моравский пер.,Pervy'j Moravskij pereulok,002,,1210,77000000000765500,
3797,048550,2-й Моравский переулок,58484919,2-й Моравский пер.,Vtoroj Moravskij pereulok,002,,1210,77000000000765200,
3798,048555,3-й Моравский переулок,58484920,3-й Моравский пер.,Tretij Moravskij pereulok,002,,1210,77000000000764800,
3799,048560,Ловатская улица,58484921,Ловатская ул.,Lovatskaya ulicza,001,,1210,77000000000765700,
3800,048565,Двинская улица,58484922,Двинская ул.,Dvinskaya ulicza,001,,1210,77000000000766100,
3801,048570,1-й Двинский переулок,58484923,1-й Двинский пер.,Pervy'j Dvinskij pereulok,002,,1210,,
3802,048575,2-й Двинский переулок,58484924,2-й Двинский пер.,Vtoroj Dvinskij pereulok,002,,1210,,
3803,048580,3-й Двинский переулок,58484925,3-й Двинский пер.,Tretij Dvinskij pereulok,002,,1210,,
3804,048585,4-й Двинский переулок,58484926,4-й Двинский пер.,Chetvyorty'j Dvinskij pereulok,002,,1210,,
3805,048590,Каракашевская улица,58484927,Каракашевская ул.,Karakashevskaya ulicza,001,734430,1102,77003000006000100,
3806,048595,1-й Тюляевский переулок,58484928,1-й Тюляевский пер.,Pervy'j Tyulyaevskij pereulok,002,,1109,77017000000001800,
3807,048600,2-й Тюляевский переулок,58484929,2-й Тюляевский пер.,Vtoroj Tyulyaevskij pereulok,002,,1109,77017000000001900,
3808,048605,улица Писательские Дачи,58484930,ул. Писательские Дачи,ulicza Pisatel'skie Dachi,001,,1101,77001000000000500,
3809,048610,улица Канторовича,58484931,ул. Канторовича,ulicza Kantorovicha,001,,1201,77000000000771000,
3810,048615,улица Академика Ласкорина,58484932,ул. Академика Ласкорина,ulicza Akademika Laskorina,001,,0612,77000000000763300,
3811,048620,Битцевский проезд,58484933,Битцевский пр.,Bitczevskij proezd,003,,0619,77000000000763200,
3812,048625,1-й Рогозининский переулок,58484934,1-й Рогозининский пер.,Pervy'j Rogozininskij pereulok,002,,1207,77014000000030600,
3813,048630,2-й Рогозининский переулок,58484935,2-й Рогозининский пер.,Vtoroj Rogozininskij pereulok,002,,1207,77014000000030500,
3814,048635,3-й Рогозининский переулок,58484936,3-й Рогозининский пер.,Tretij Rogozininskij pereulok,002,,1207,77014000000030400,
3815,048640,1-й Рушниковский переулок,58484937,1-й Рушниковский пер.,Pervy'j Rushnikovskij pereulok,002,,1207,77014000000030700,
3816,048645,2-й Рушниковский переулок,58484938,2-й Рушниковский пер.,Vtoroj Rushnikovskij pereulok,002,,1207,77014000000030900,
3817,048650,3-й Рушниковский переулок,58484939,3-й Рушниковский пер.,Tretij Rushnikovskij pereulok,002,,1207,77014000000030200,
3818,048655,4-й Рушниковский переулок,58484940,4-й Рушниковский пер.,Chetvyorty'j Rushnikovskij pereulok,002,,1207,77014000000001200,
3819,048660,улица Зарянова,58484941,ул. Зарянова,ulicza Zaryanova,001,,0206,77000000000449400,
3820,048665,улица Коломникова,58484942,ул. Коломникова,ulicza Kolomnikova,001,,0511,77000000000784300,
3821,048670,улица Академика Полякова,58484943,ул. Академика Полякова,ulicza Akademika Polyakova,001,,0710,77000000000784200,
3822,048675,улица Матушкина,58484944,ул. Матушкина,ulicza Matushkina,001,,0710,77000000000784100,
3823,048680,улица Лепёшкиных,58484945,ул. Лепёшкиных,ulicza Lepyoshkiny`x,001,735610,1206,77013000023001800,
3824,048685,Тюляевская улица,58484946,Тюляевская ул.,ulicza Tyulyaevskaya,001,736530,1109,77017000005000600,
3825,048690,Тюляевский проезд,58484947,Тюляевский пр.,Tyulyaevskij proezd,003,736530,1109,77017000005000500,
3826,060167,Андреевский мост,58484948,Андреевский мост,Andreevskij most,011,,0109;0110,,
3827,061690,Живописный мост,58484949,Живописный мост,Zhivopisny'j most,011,,0906,,
3828,062220,мост Богдана Хмельницкого,58484950,мост Богдана Хмельницкого,most Bogdana Xmel`niczkogo,011,,0109;0805,,
3829,062583,Новоарбатский мост,58484951,Новоарбатский мост,Novoarbatskij most,011,,0101;0106;0805,,
3830,062606,Косой переулок,58484952,Косой пер.,Kosoj pereulok,002,,0108,77000000000055800,
3831,062673,улица Калинина,58484953,ул. Калинина,ulicza Kalinina,001,,1012,77000002000453600,
3832,062825,Крюковская эстакада,58484954,Крюковская эстакада,Kryukovskaya e'stakada,013,,1005;1011;1012,77000002000458000,
3833,063276,улица Лужники,58484955,ул. Лужники,ulicza Luzhniki,001,,0109,77000000000424300,
3834,063355,Матросский мост,58484956,Матросский мост,Matrosskij most,011,,0418;0415,,
3835,063645,1-й километр Московской Кольцевой Автодороги,58484957,1-й км МКАД,Pervy'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0407,77000000000724900,
3836,063646,2-й километр Московской Кольцевой Автодороги,58484958,2-й км МКАД,Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0407,77000000000725500,
3837,063647,3-й километр Московской Кольцевой Автодороги,58484959,3-й км МКАД,Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0407,77000000000740300,
3838,063648,4-й километр Московской Кольцевой Автодороги,58484960,4-й км МКАД,Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0404;0412,77000000000741100,
3839,063649,5-й километр Московской Кольцевой Автодороги,58484961,5-й км МКАД,Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0404;0412,77000000000727600,
3840,063650,6-й километр Московской Кольцевой Автодороги,58484962,6-й км МКАД,Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0404;0409;0412,77000000000728200,
3841,063651,7-й километр Московской Кольцевой Автодороги,58484964,7-й км МКАД,Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0404;0409,77000000000740400,
3842,063652,8-й километр Московской Кольцевой Автодороги,58484965,8-й км МКАД,Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0504,77000000000729400,
3843,063653,9-й километр Московской Кольцевой Автодороги,58484966,9-й км МКАД,Devyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0504,77000000000741600,
3844,063654,10-й километр Московской Кольцевой Автодороги,58484967,10-й км МКАД,Desyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0504,77000000000725000,
3845,063655,11-й километр Московской Кольцевой Автодороги,58484968,11-й км МКАД,Odinnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0508,,
3846,063656,12-й километр Московской Кольцевой Автодороги,58484969,12-й км МКАД,Dvenadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0508,77000000000740500,
3847,063657,13-й километр Московской Кольцевой Автодороги,58484970,13-й км МКАД,Trinadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0508,77000000000725200,
3848,063658,14-й километр Московской Кольцевой Автодороги,58484971,14-й км МКАД,Chety'rnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0505,77000000000725300,
3849,063659,15-й километр Московской Кольцевой Автодороги,58484972,15-й км МКАД,Pyatnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0505,77000000000740600,
3850,063660,16-й километр Московской Кольцевой Автодороги,58484973,16-й км МКАД,Shestnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0505,77000000000740700,
3851,063661,17-й километр Московской Кольцевой Автодороги,58484974,17-й км МКАД,Semnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0505,77000000000738300,
3852,063662,18-й километр Московской Кольцевой Автодороги,58484975,18-й км МКАД,Vosemnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0608,77000000000740900,
3853,063663,19-й километр Московской Кольцевой Автодороги,58484976,19-й км МКАД,Devyatnadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0617,77000000000725400,
3854,063664,20-й километр Московской Кольцевой Автодороги,58484977,20-й км МКАД,Dvadczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0617,,
3855,063665,21-й километр Московской Кольцевой Автодороги,58484978,21-й км МКАД,Dvadczat` Pervy'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0617,77000000000725600,
3856,063666,22-й километр Московской Кольцевой Автодороги,58484979,22-й км МКАД,Dvadczat` Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0617,77000000000725700,
3857,063667,23-й километр Московской Кольцевой Автодороги,58484980,23-й км МКАД,Dvadczat` Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0617,77000000000725800,
3858,063668,24-й километр Московской Кольцевой Автодороги,58484981,24-й км МКАД,Dvadczat` Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0617,77000000000725900,
3859,063669,25-й километр Московской Кольцевой Автодороги,58484982,25-й км МКАД,Dvadczat` Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0606,77000000000726000,
3860,063670,26-й километр Московской Кольцевой Автодороги,58484983,26-й км МКАД,Dvadczat` Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0606,77000000000726100,
3861,063671,27-й километр Московской Кольцевой Автодороги,58484984,27-й км МКАД,Dvadczat` Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0606,,
3862,063672,28-й километр Московской Кольцевой Автодороги,58484985,28-й км МКАД,Dvadczat` Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0606,77000000000726200,
3863,063673,29-й километр Московской Кольцевой Автодороги,58484986,29-й км МКАД,Dvadczat` Devyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0607,77000000000726300,
3864,063674,30-й километр Московской Кольцевой Автодороги,58484987,30-й км МКАД,Tridczaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0607,77000000000726400,
3865,063675,31-й километр Московской Кольцевой Автодороги,58484988,31-й км МКАД,Tridczat` Pervy'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0607,77000000000726500,
3866,063676,32-й километр Московской Кольцевой Автодороги,58484989,32-й км МКАД,Tridczat` Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0607,77000000000726600,
3867,063677,33-й километр Московской Кольцевой Автодороги,58484990,33-й км МКАД,Tridczat` Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0621,77000000000726700,
3868,063678,34-й километр Московской Кольцевой Автодороги,58484991,34-й км МКАД,Tridczat` Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0708;0712,77000000000726800,
3869,063680,35-й километр Московской Кольцевой Автодороги,58484992,35-й км МКАД,Tridczat` Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0708;0712,77000000000726900,
3870,063681,36-й километр Московской Кольцевой Автодороги,58484993,36-й км МКАД,Tridczat` Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0708;0712,77000000000771200,
3871,063682,37-й километр Московской Кольцевой Автодороги,58484994,37-й км МКАД,Tridczat` Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0712,,
3872,063683,38-й километр Московской Кольцевой Автодороги,58484995,38-й км МКАД,Tridczat` Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0712,77000000000727000,
3873,063684,39-й километр Московской Кольцевой Автодороги,58484996,39-й км МКАД,Tridczat` Devyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0712,77000000000740200,
3874,063685,40-й километр Московской Кольцевой Автодороги,58484997,40-й км МКАД,Sorokovoj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0712,77000000000727100,
3875,063686,41-й километр Московской Кольцевой Автодороги,58484998,41-й км МКАД,Sorok Pervy'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0709,77000000000741200,
3876,063687,42-й километр Московской Кольцевой Автодороги,58484999,42-й км МКАД,Sorok Vtoroj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0709,77000000000727200,
3877,063688,43-й километр Московской Кольцевой Автодороги,58485000,43-й км МКАД,Sorok Tretij kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0709,77000000000727300,
3878,063689,44-й километр Московской Кольцевой Автодороги,58485001,44-й км МКАД,Sorok Chetvyorty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0709,77012000001001300,
3879,063690,45-й километр Московской Кольцевой Автодороги,58485002,45-й км МКАД,Sorok Pyaty'j kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0817,,
3880,063691,46-й километр Московской Кольцевой Автодороги,58485003,46-й км МКАД,Sorok Shestoj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0817,77000000000727400,
3881,063692,47-й километр Московской Кольцевой Автодороги,58485004,47-й км МКАД,Sorok Sed`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0816;0817,77011000006001400,
3882,063693,48-й километр Московской Кольцевой Автодороги,58485005,48-й км МКАД,Sorok Vos`moj kilometr Moskovskoj Kol`czevoj Avtodorogi,045,,0816;0820,77000000000754000,
